Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2715242,AMRIT PRADHAN,28-Dec-2024 08:21 PM,Accepted-AOC,Awarded,17-Apr-2025 10:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2738836,ANANTA SWAIN,09-Jan-2025 12:42 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2708358,ANIRUDDHA BHOWMIK,24-Dec-2024 12:43 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,14,2753487,Anirudha Gopinath Rath,15-Jan-2025 10:07 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,15,2751439,ASIM KUMAR MOULIK,15-Jan-2025 01:16 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,2756122,AUROPRASAD PATRA,16-Jan-2025 10:53 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,2758385,bachaspati ghosh,17-Jan-2025 10:52 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,18,2714838,BASUBHAGNI PRADHAN,28-Dec-2024 03:16 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,19,2718571,BASUDEB SAHU,31-Dec-2024 01:56 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,20,2717110,Beda Prakash Biswal,31-Dec-2024 11:53 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,21,2756821,BISWAJIT CHOUDHURY,16-Jan-2025 07:51 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,22,2722844,BISWA RANJAN PATRA,02-Jan-2025 04:02 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,23,2710360,B.K. SAURAV,26-Dec-2024 11:15 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,24,2708954,BRAJA GOPAL PRADHAN,15-Jan-2025 07:36 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,25,2713269,CHANDAN KUMAR NATH,29-Dec-2024 10:13 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,26,2702672,DEBANANDA BEHERA,23-Dec-2024 12:09 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,27,2757054,DEBAPRIYA MOHAPATRA,16-Jan-2025 08:28 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,28,2718349,DEEPAK INFRATECH PRIVATE LIMITED,02-Jan-2025 11:59 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,29,2752868,DEEPANKAR BERA,15-Jan-2025 07:31 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,30,2710221,DIVYA DEVI PATRA,02-Jan-2025 05:21 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,31,2757328,EKATA PRIYADARSINI BARIK,17-Jan-2025 11:09 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,32,2759482,GAGAN KUMAR SINGH,17-Jan-2025 03:10 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,33,2722150,HIMANSU SEKHAR PRADHAN,02-Jan-2025 01:04 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,34,2711760,JEETESH RANJAN BEHERA,26-Dec-2024 12:27 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,35,2747940,KIRAN KUMAR DAS,14-Jan-2025 11:18 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,36,2746936,KRUSHNA KUMAR KHANDELWAL,14-Jan-2025 09:24 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,37,2745366,Kshitish Kumar Choudhury,14-Jan-2025 08:15 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,38,2717762,LALIT KUMAR MOHANTY,17-Jan-2025 11:49 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,39,2750755,LAXMI KANTA MOHAKUD,17-Jan-2025 12:05 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,40,2701287,LOKESH SHARMA,20-Dec-2024 03:17 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,41,2710885,MANOJ KUMAR JENA,09-Jan-2025 12:17 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,42,2729415,Manoj Kumar Mohapatra,04-Jan-2025 06:31 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,43,2758390,m/s Anand Kumar Agrawal,17-Jan-2025 11:46 AM,Rejected-Technical,As per approval of Technical bid.,20-Feb-2025 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,44,2744946,M/S BIG BUILD INFRASTRUCTURE & CO,17-Jan-2025 12:25 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,45,2708663,MS MISRA CONSTRUCTION PVT LTD,31-Dec-2024 12:22 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,46,2746261,M/S SANTOSH KUMAR KHANDELWAL,14-Jan-2025 09:00 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,47,2754044,Ms SHREE RADHA KRISHNA INFRASTRUCTURE,17-Jan-2025 01:13 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,48,2710935,PROJOLITA DASH,26-Dec-2024 02:26 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,49,2708879,RAJAN KUMAR GUPTA,24-Dec-2024 04:43 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,50,2759566,RAJESH KUMAR MOHAPATRA,17-Jan-2025 02:11 PM,Rejected-Technical,As per approval of Technical bid.,20-Feb-2025 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,51,2695243,RAJESH PANIGRAHI,26-Dec-2024 04:40 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,52,2759478,RAJESH SETHI,17-Jan-2025 01:55 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,53,2716284,Rakesh Agarwalla,30-Dec-2024 05:14 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,54,2748686,RAKESH KUMAR SAHU,14-Jan-2025 02:39 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,55,2756847,RASMIRANJAN DAS,16-Jan-2025 07:44 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,56,2759300,ROHIT KUMAR SAHU,17-Jan-2025 01:34 PM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,57,2748462,rusiraj pattanayak,14-Jan-2025 11:08 AM,Rejected-Finance,As per approval of Financial Bid.,20-Mar-2025 12:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
